datetime,open,high,low,close,volume,000001.SH,cash,commission,direction,signal,total,returns,equity_curve,drawdown
2010-12-28,2768.031,2775.1490000000003,2730.407,2732.99,96990632.639,4077.52,6842.810000000009,60.0,-1,0,10920.330000000009,0.046388487774776666,2.184066000000003,0.0
2010-12-29,2735.4759999999997,2753.025,2721.4790000000003,2751.527,76202882.885,3892.1499999999974,6842.810000000009,60.0,-1,0,10734.960000000006,-0.016974761751705536,2.1469920000000027,0.037074000000000495
2010-12-30,2751.973,2768.1259999999997,2724.5409999999997,2759.575,86056703.4424,3811.6699999999996,6842.810000000009,60.0,-1,0,10654.480000000009,-0.007497000454589231,2.130896000000003,0.05317000000000016
2010-12-31,2759.1620000000003,2808.926,2758.131,2808.077,108441746.0,3326.6499999999955,6842.810000000009,60.0,-1,0,10169.460000000005,-0.045522634610042356,2.033892000000002,0.15017400000000114
2011-01-04,2825.329,2855.3959999999997,2810.1079999999997,2852.6479999999997,145662396.301,2880.940000000001,6842.810000000009,60.0,-1,0,9723.75000000001,-0.04382828586768572,1.9447500000000029,0.2393160000000003
2011-01-05,2833.117,2850.493,2824.296,2838.593,135264799.913,3021.4899999999993,6842.810000000009,60.0,-1,0,9864.300000000008,0.014454300038565293,1.9728600000000027,0.21120600000000045
2011-01-06,2838.435,2853.875,2816.9509999999996,2824.197,113251589.8837,3165.4499999999966,6842.810000000009,60.0,-1,0,10008.260000000006,0.014594041138245695,2.001652000000002,0.18241400000000096
2011-01-07,2820.665,2868.005,2807.87,2838.801,137163500.551,3019.4099999999985,6842.810000000009,60.0,-1,0,9862.220000000007,-0.014591947051735166,1.9724440000000023,0.21162200000000086
2011-01-10,2832.6220000000003,2847.3579999999997,2786.861,2791.809,110796771.365,3489.329999999996,6842.810000000009,60.0,-1,0,10332.140000000005,0.047648501047431235,2.066428000000002,0.11763800000000124
2011-01-11,2783.4759999999997,2810.762,2770.3379999999997,2804.047,94484834.0248,3366.9499999999975,6842.810000000009,60.0,-1,0,10209.760000000006,-0.01184459366597812,2.041952000000002,0.14211400000000118
2011-01-12,2811.785,2828.468,2788.13,2821.305,88093030.259,3194.3699999999994,6842.810000000009,60.0,-1,0,10037.180000000008,-0.016903433577282745,2.0074360000000024,0.17663000000000073
2011-01-13,2830.534,2837.526,2810.8740000000003,2827.7129999999997,87930916.312,3130.2900000000004,6842.810000000009,60.0,-1,0,9973.10000000001,-0.006384263309016869,1.994620000000003,0.18944600000000023
2011-01-14,2817.048,2817.048,2780.438,2791.344,90644705.328,3493.9799999999973,6842.810000000009,60.0,-1,1,10336.790000000006,0.036467096489556594,2.0673580000000022,0.11670800000000092
2011-01-17,2772.45,2780.942,2698.781,2706.66,104849169.131,1944.503999999998,7540.446000000006,70.0,1,0,9484.950000000004,-0.08240856203908575,1.8969900000000017,0.28707600000000144
2011-01-18,2696.147,2715.406,2683.367,2708.9790000000003,67738468.875,1967.6940000000022,7540.446000000006,70.0,1,0,9508.140000000009,0.0024449259089402986,1.9016280000000023,0.28243800000000086
2011-01-19,2707.816,2759.6020000000003,2700.8109999999997,2758.097,89943624.641,2458.8740000000016,7540.446000000006,70.0,1,0,9999.320000000007,0.05165889437892135,1.9998640000000019,0.1842020000000013
2011-01-20,2752.7990000000004,2752.7990000000004,2676.1290000000004,2677.652,95850318.76799999,1654.424,7540.446000000006,70.0,1,0,9194.870000000006,-0.08045047063200295,1.8389740000000017,0.3450920000000015
2011-01-21,2668.677,2746.178,2667.2859999999996,2715.2940000000003,102843430.98,2030.8440000000028,7540.446000000006,70.0,1,0,9571.290000000008,0.04093804480106855,1.914258000000002,0.26980800000000116
2011-01-24,2716.5240000000003,2736.1090000000004,2690.652,2695.72,96191099.722,1835.1039999999975,7540.446000000006,70.0,1,0,9375.550000000003,-0.020450743839127705,1.875110000000001,0.30895600000000223
2011-01-25,2691.6929999999998,2701.0440000000003,2661.448,2677.4320000000002,75578247.32100001,1652.224000000002,7540.446000000006,70.0,1,0,9192.67000000001,-0.019506055644734843,1.838534000000002,0.34553200000000106
2011-01-26,2677.172,2710.738,2676.7690000000002,2708.8140000000003,67295416.0313,1966.0440000000026,7540.446000000006,70.0,1,0,9506.490000000009,0.03413806870038849,1.9012980000000022,0.282768000000001
2011-01-27,2690.825,2753.0009999999997,2677.21,2749.15,115247052.00299999,2369.4040000000005,7540.446000000006,70.0,1,0,9909.850000000006,0.04242996100558627,1.9819700000000013,0.20209600000000183
2011-01-28,2741.3140000000003,2759.44,2733.2909999999997,2752.75,98480283.9585,2405.4039999999995,7540.446000000006,70.0,1,0,9945.850000000006,0.003632749234347532,1.9891700000000012,0.19489600000000196
2011-01-31,2751.527,2790.921,2748.538,2790.6940000000004,106841488.912,2784.8440000000037,7540.446000000006,70.0,1,0,10325.29000000001,0.0381505854200499,2.065058000000002,0.11900800000000133
2011-02-01,2795.071,2805.0490000000004,2785.296,2798.96,90093971.271,2867.504,7540.446000000006,70.0,1,0,10407.950000000006,0.00800558628377468,2.081590000000001,0.10247600000000201
2011-02-09,2778.7009999999996,2804.208,2764.867,2774.065,104839248.014,2618.554,7540.446000000006,70.0,1,0,10159.000000000007,-0.02391921559961363,2.0318000000000014,0.1522660000000018
2011-02-10,2769.6459999999997,2819.063,2760.175,2818.163,117148637.0648,3059.5339999999997,7540.446000000006,70.0,1,0,10599.980000000007,0.043407815729894494,2.119996000000001,0.06407000000000229
2011-02-11,2815.119,2835.4109999999996,2807.605,2827.328,127724538.6863,3151.1839999999993,7540.446000000006,70.0,1,0,10691.630000000005,0.00864624272875969,2.1383260000000006,0.045740000000002556
2011-02-14,2828.571,2906.261,2828.571,2899.134,179800960.2775,3869.2439999999997,7540.446000000006,70.0,1,0,11409.690000000006,0.06716094739529899,2.2819380000000007,0.0
2011-02-15,2900.427,2934.467,2892.637,2899.237,187333867.98599997,3870.2740000000003,7540.446000000006,70.0,1,0,11410.720000000007,9.027414417039914e-05,2.2821440000000006,0.0
2011-02-16,2893.6820000000002,2924.188,2882.5490000000004,2923.8959999999997,160067647.859,4116.863999999997,7540.446000000006,70.0,1,0,11657.310000000003,0.02161038041420671,2.331462,0.0
2011-02-17,2929.255,2939.284,2905.032,2926.9640000000004,169047618.0193,4147.5440000000035,7540.446000000006,70.0,1,0,11687.990000000009,0.0026318250093722018,2.337598000000001,0.0
2011-02-18,2924.23,2924.23,2890.262,2899.792,142026766.6405,3875.8239999999987,7540.446000000006,70.0,1,0,11416.270000000004,-0.023247795386546755,2.2832540000000003,0.054344000000000836
2011-02-21,2886.54,2932.82,2884.191,2932.2459999999996,146223076.32700002,4200.363999999996,7540.446000000006,70.0,1,0,11740.810000000001,0.028427849025995044,2.3481619999999994,0.0
2011-02-22,2941.3179999999998,2944.413,2851.62,2855.5159999999996,191781551.912,3433.0639999999958,7540.446000000006,70.0,1,0,10973.510000000002,-0.06535324223797156,2.1947019999999995,0.15345999999999993
2011-02-23,2844.99,2868.4840000000004,2839.195,2862.634,137631214.9434,3504.2439999999997,7540.446000000006,70.0,1,0,11044.690000000006,0.006486529834119015,2.2089380000000003,0.13922399999999913
2011-02-24,2861.393,2881.5370000000003,2854.5640000000003,2878.603,137321708.1195,3663.934,7540.446000000006,70.0,1,-1,11204.380000000006,0.014458531656388773,2.2408760000000005,0.10728599999999888
2011-02-25,2876.777,2890.324,2848.65,2878.565,124246938.03,2878.983,8320.777000000006,80.0,-1,0,11199.760000000006,-0.0004123387460975847,2.239952,0.10820999999999925
2011-02-28,2880.17,2906.1690000000003,2861.817,2905.053,148337062.8678,2614.103000000002,8320.777000000006,80.0,-1,0,10934.880000000008,-0.02365050679657399,2.1869760000000005,0.16118599999999894
2011-03-01,2906.285,2931.58,2901.552,2918.92,172228926.4315,2475.433,8320.777000000006,80.0,-1,0,10796.210000000006,-0.012681437747830926,2.1592420000000003,0.1889199999999991
2011-03-02,2905.514,2924.9629999999997,2883.566,2913.808,165439298.1471,2526.553000000001,8320.777000000006,80.0,-1,0,10847.330000000005,0.004734994965825967,2.1694660000000003,0.17869599999999908
2011-03-03,2918.7309999999998,2937.5570000000002,2900.761,2902.978,177696887.629,2634.853,8320.777000000006,80.0,-1,0,10955.630000000005,0.00998402371827889,2.191126,0.1570359999999993
2011-03-04,2902.19,2944.4590000000003,2898.0840000000003,2942.3059999999996,144491216.9643,2241.573000000005,8320.777000000006,80.0,-1,0,10562.35000000001,-0.035897524834262895,2.112470000000001,0.23569199999999846
2011-03-07,2952.722,3000.429,2952.722,2996.211,207910763.343,1702.5230000000029,8320.777000000006,80.0,-1,0,10023.300000000008,-0.051035044284652664,2.0046600000000008,0.34350199999999864
2011-03-08,2996.7270000000003,3001.6240000000003,2976.6,2999.942,168656782.308,1665.2130000000006,8320.777000000006,80.0,-1,0,9985.990000000005,-0.0037223269781412327,1.9971980000000003,0.35096399999999917
2011-03-09,3002.546,3012.0440000000003,2989.342,3002.1540000000005,165317764.1701,1643.0929999999962,8320.777000000006,80.0,-1,0,9963.870000000003,-0.0022151033598073466,1.9927739999999998,0.3553879999999996
2011-03-10,2995.768,2995.768,2954.367,2957.143,166466133.706,2093.2030000000004,8320.777000000006,80.0,-1,0,10413.980000000007,0.045174214436760396,2.0827960000000005,0.2653659999999989
2011-03-11,2942.4190000000003,2966.98,2927.683,2933.796,152652657.6037,2326.6730000000025,8320.777000000006,80.0,-1,0,10647.450000000008,0.02241890228327703,2.129490000000001,0.21867199999999842
2011-03-14,2923.982,2939.652,2914.458,2937.627,152525993.3518,2288.363000000001,8320.777000000006,80.0,-1,0,10609.140000000007,-0.0035980446022287893,2.1218280000000007,0.2263339999999987
2011-03-15,2927.9840000000004,2927.9840000000004,2850.945,2896.256,187646016.838,2702.073000000002,8320.777000000006,80.0,-1,1,11022.850000000008,0.0389956207571962,2.204570000000001,0.1435919999999986
2011-03-16,2894.252,2934.018,2894.252,2930.804,165811913.7722,3241.736000000002,8121.594000000008,90.0,1,0,11363.33000000001,0.030888563302594374,2.2726660000000014,0.07549599999999801
