datetime,open,high,low,close,volume,000001.SH,cash,commission,direction,signal,total,returns,equity_curve,drawdown
2010-08-30,2622.2659999999996,2656.355,2620.19,2652.664,120862400.138,2111.6510000000003,6761.319000000003,14.0,-1,0,8872.970000000003,-0.04511530651009088,0.8872970000000001,0.13403100000000034
2010-08-31,2644.7870000000003,2647.2529999999997,2626.7929999999997,2638.798,124753743.78799999,2250.3110000000047,6761.319000000003,14.0,-1,0,9011.630000000008,0.015627236427036895,0.9011630000000007,0.12016499999999974
2010-09-01,2641.053,2662.8759999999997,2604.487,2622.882,138493970.6,2409.471000000002,6761.319000000003,14.0,-1,0,9170.790000000005,0.017661621704397,0.9170790000000002,0.10424900000000026
2010-09-02,2646.893,2659.978,2636.4179999999997,2655.776,142065830.978,2080.531000000004,6761.319000000003,14.0,-1,0,8841.850000000008,-0.035868229454604994,0.8841850000000006,0.1371429999999999
2010-09-03,2658.1290000000004,2660.539,2631.8509999999997,2655.3940000000002,145978031.9706,2084.351,6761.319000000003,14.0,-1,0,8845.670000000004,0.0004320362819993928,0.8845670000000002,0.13676100000000024
2010-09-06,2667.195,2698.6009999999997,2664.239,2696.25,160243816.004,1675.7910000000024,6761.319000000003,14.0,-1,0,8437.110000000006,-0.046187569737509704,0.8437110000000004,0.17761700000000002
2010-09-07,2698.218,2704.933,2679.0229999999997,2698.363,123619813.535,1654.6610000000042,6761.319000000003,14.0,-1,0,8415.980000000007,-0.0025044120557867755,0.8415980000000005,0.17972999999999995
2010-09-08,2687.711,2695.845,2674.321,2695.2909999999997,130961458.93200001,1685.3810000000053,6761.319000000003,14.0,-1,0,8446.700000000008,0.0036501987884953735,0.8446700000000007,0.17665799999999976
2010-09-09,2698.638,2698.638,2651.6020000000003,2656.3520000000003,156158833.53,2074.7709999999993,6761.319000000003,14.0,-1,0,8836.090000000002,0.04609966022233469,0.8836090000000002,0.13771900000000026
2010-09-10,2657.235,2667.837,2628.829,2663.2090000000003,134130260.641,2006.2009999999996,6761.319000000003,14.0,-1,0,8767.520000000002,-0.0077602197351995805,0.8767520000000002,0.14457600000000026
2010-09-13,2665.655,2696.6740000000004,2660.607,2688.32,140796348.382,1755.0910000000008,6761.319000000003,14.0,-1,0,8516.410000000003,-0.02864093837253845,0.8516410000000003,0.16968700000000014
2010-09-14,2694.0690000000004,2703.781,2678.974,2688.522,141033358.692,1753.071000000003,6761.319000000003,14.0,-1,0,8514.390000000007,-0.0002371891442517482,0.8514390000000006,0.16988899999999985
2010-09-15,2688.386,2688.49,2645.864,2652.5029999999997,138474774.688,2113.2610000000054,6761.319000000003,14.0,-1,1,8874.580000000009,0.04230367648181521,0.8874580000000009,0.1338699999999996
2010-09-16,2646.921,2653.272,2583.337,2602.465,128503047.305,2152.123000000004,6218.577000000009,21.0,1,0,8370.700000000013,-0.05677789822166179,0.8370700000000013,0.18425799999999914
2010-09-17,2607.551,2615.0789999999997,2592.535,2598.689,94665866.014,2114.363000000001,6218.577000000009,21.0,1,0,8332.94000000001,-0.0045109727979743,0.833294000000001,0.18803399999999948
2010-09-20,2601.482,2607.347,2573.629,2588.7129999999997,89768763.34899999,2014.603,6218.577000000009,21.0,1,0,8233.18000000001,-0.011971765067311235,0.8233180000000009,0.19800999999999958
2010-09-21,2593.763,2601.099,2580.177,2591.55,66352718.905,2042.9730000000045,6218.577000000009,21.0,1,0,8261.550000000014,0.0034458131608934295,0.8261550000000013,0.19517299999999915
2010-09-27,2600.54,2629.045,2597.139,2627.967,90540412.83399999,2407.1430000000037,6218.577000000009,21.0,1,0,8625.720000000012,0.04408010603337109,0.862572000000001,0.15875599999999945
2010-09-28,2625.3259999999996,2625.3259999999996,2607.018,2611.354,115012769.894,2241.013000000001,6218.577000000009,21.0,1,0,8459.590000000011,-0.019259841497289543,0.8459590000000009,0.17536899999999955
2010-09-29,2608.919,2634.1240000000003,2603.927,2610.678,105883851.59200001,2234.2530000000015,6218.577000000009,21.0,1,0,8452.83000000001,-0.0007990931002566093,0.8452830000000009,0.17604499999999956
2010-09-30,2599.715,2655.9990000000003,2597.597,2655.658,107081515.676,2684.0530000000017,6218.577000000009,21.0,1,0,8902.630000000012,0.05321294761636053,0.890263000000001,0.13106499999999943
2010-10-08,2681.2529999999997,2747.805,2677.994,2738.744,167621124.086,3514.913000000004,6218.577000000009,21.0,1,0,9733.490000000013,0.09332747738589608,0.9733490000000011,0.04797899999999933
2010-10-11,2755.026,2823.597,2755.026,2806.942,253469816.33099997,4196.893000000003,6218.577000000009,21.0,1,0,10415.470000000012,0.07006531059260324,1.0415470000000009,0.0
2010-10-12,2795.764,2843.428,2782.341,2841.407,211787463.158,4541.543000000004,6218.577000000009,21.0,1,0,10760.120000000014,0.033090201402337094,1.0760120000000009,0.0
2010-10-13,2842.138,2862.035,2826.2209999999995,2861.361,228385387.87,4741.083000000001,6218.577000000009,21.0,1,0,10959.66000000001,0.0185444028505255,1.0959660000000004,0.0
2010-10-14,2881.552,2919.414,2864.5190000000002,2879.636,264686127.44599998,4923.833000000002,6218.577000000009,21.0,1,0,11142.41000000001,0.016674787356542042,1.1142410000000005,0.0
2010-10-15,2863.738,2971.16,2858.216,2971.16,272950778.561,5839.073000000001,6218.577000000009,21.0,1,0,12057.65000000001,0.08214021921648906,1.2057650000000004,0.0
2010-10-18,2985.462,3026.099,2944.715,2955.2270000000003,301231086.926,5679.743000000006,6218.577000000009,21.0,1,0,11898.320000000014,-0.013214017656839938,1.1898320000000009,0.01593299999999953
2010-10-19,2949.63,3002.3709999999996,2931.91,3001.853,199631322.92900002,6146.003000000003,6218.577000000009,21.0,1,0,12364.580000000013,0.039187044893732814,1.2364580000000007,0.0
2010-10-20,2947.511,3041.151,2942.505,3003.9509999999996,262064859.268,6166.982999999998,6218.577000000009,21.0,1,0,12385.560000000009,0.0016967822602949045,1.2385560000000004,0.0
2010-10-21,3009.225,3018.244,2958.546,2983.533,205073033.662,5962.803000000002,6218.577000000009,21.0,1,0,12181.380000000012,-0.0164853264608138,1.2181380000000008,0.020417999999999603
2010-10-22,2976.7540000000004,2997.6240000000003,2954.619,2975.0429999999997,194901562.538,5877.902999999999,6218.577000000009,21.0,1,0,12096.480000000009,-0.0069696536845581525,1.2096480000000005,0.028907999999999934
2010-10-25,2979.7059999999997,3051.539,2959.298,3051.4190000000003,251711409.46,6641.663000000006,6218.577000000009,21.0,1,0,12860.240000000016,0.06313902887451617,1.2860240000000012,0.0
2010-10-26,3065.844,3073.384,3017.8179999999998,3041.5429999999997,260361924.70400003,6542.902999999999,6218.577000000009,21.0,1,0,12761.480000000009,-0.007679483431102918,1.2761480000000005,0.009876000000000662
2010-10-27,3031.645,3056.3990000000003,2988.8709999999996,2997.048,230105302.3239,6097.953,6218.577000000009,21.0,1,0,12316.53000000001,-0.03486664556148644,1.2316530000000008,0.05437100000000039
2010-10-28,2989.29,3007.013,2969.304,2992.579,185681185.122,6053.2630000000045,6218.577000000009,21.0,1,0,12271.840000000015,-0.0036284570410655137,1.2271840000000014,0.05883999999999978
2010-10-29,2993.296,2996.7740000000003,2955.48,2978.835,194560385.9502,5915.823000000003,6218.577000000009,21.0,1,0,12134.400000000012,-0.011199624506186723,1.2134400000000012,0.07258399999999998
2010-11-01,2986.886,3054.05,2986.886,3054.0209999999997,251047187.658,6667.683,6218.577000000009,21.0,1,0,12886.26000000001,0.0619610363924048,1.288626000000001,0.0
2010-11-02,3061.631,3089.5679999999998,3029.324,3045.434,306509480.6932,6581.813000000005,6218.577000000009,21.0,1,0,12800.390000000014,-0.006663686748520914,1.2800390000000015,0.008586999999999456
2010-11-03,3044.022,3069.066,3017.098,3030.988,243967884.5657,6437.353000000001,6218.577000000009,21.0,1,0,12655.930000000011,-0.011285593642068936,1.265593000000001,0.02303299999999986
2010-11-04,3035.366,3087.421,3035.366,3086.9390000000003,228103070.9539,6996.863000000006,6218.577000000009,21.0,1,0,13215.440000000015,0.04420931531700978,1.3215440000000014,0.0
2010-11-05,3129.87,3142.5890000000004,3105.921,3129.4970000000003,273178387.115,7422.443000000006,6218.577000000009,21.0,1,0,13641.020000000015,0.03220324105742978,1.3641020000000015,0.0
2010-11-08,3140.395,3160.699,3124.091,3159.512,259242023.181,7722.593000000004,6218.577000000009,21.0,1,0,13941.170000000013,0.022003486542794937,1.3941170000000012,0.0
2010-11-09,3159.0190000000002,3159.0190000000002,3110.343,3135.0,248089377.252,7477.473000000003,6218.577000000009,21.0,1,0,13696.050000000012,-0.017582455418017284,1.369605000000001,0.02451200000000009
2010-11-10,3120.44,3124.256,3093.8779999999997,3115.3559999999998,248976890.9328,7281.033,6218.577000000009,21.0,1,0,13499.61000000001,-0.014342821470424094,1.3499610000000009,0.044156000000000306
2010-11-11,3108.511,3186.72,3102.7740000000003,3147.744,286984448.9268,7604.913000000004,6218.577000000009,21.0,1,0,13823.490000000013,0.023991804207677214,1.382349000000001,0.011768000000000223
2010-11-12,3121.922,3150.1459999999997,2975.163,2985.435,298405913.62700003,5981.823000000002,6218.577000000009,21.0,1,0,12200.400000000012,-0.11741535603527031,1.220040000000001,0.17407700000000026
2010-11-15,2984.8720000000003,3016.131,2939.68,3014.413,197094095.3906,6271.603000000003,6218.577000000009,21.0,1,-1,12490.180000000011,0.023751680272777742,1.2490180000000006,0.14509900000000053
2010-11-16,3007.643,3007.643,2885.7529999999997,2894.538,221674190.365,4213.1630000000005,9472.26700000001,28.0,-1,0,13685.430000000011,0.0956951781319404,1.3685430000000005,0.025574000000000652
2010-11-17,2852.478,2891.052,2824.1209999999996,2838.857,158701993.0892,4769.973,9472.26700000001,28.0,-1,0,14242.24000000001,0.04068633576000158,1.4242240000000004,0.0
2010-11-18,2855.605,2873.696,2827.179,2865.452,127770552.361,4504.022999999997,9472.26700000001,28.0,-1,0,13976.290000000008,-0.018673326667715373,1.397629,0.02659500000000037
2010-11-19,2879.655,2888.75,2806.6440000000002,2888.566,155775076.597,4272.883000000002,9472.26700000001,28.0,-1,0,13745.150000000012,-0.01653800829833918,1.3745150000000006,0.04970899999999978
2010-11-22,2861.6059999999998,2904.97,2852.7740000000003,2884.3709999999996,162685478.7,4314.833000000004,9472.26700000001,28.0,-1,0,13787.100000000015,0.0030519856094697317,1.378710000000001,0.04551399999999939
2010-11-23,2872.172,2872.172,2791.5840000000003,2828.282,145079505.569,4875.722999999998,9472.26700000001,28.0,-1,0,14347.990000000009,0.04068223194145193,1.4347990000000002,0.0
2010-11-24,2794.864,2861.485,2794.864,2859.9359999999997,147881632.9874,4559.183000000003,9472.26700000001,28.0,-1,0,14031.450000000013,-0.022061626750506158,1.4031450000000008,0.031653999999999405
2010-11-25,2875.8579999999997,2901.675,2856.962,2898.261,167185489.071,4175.933000000001,9472.26700000001,28.0,-1,0,13648.200000000012,-0.02731364185454832,1.3648200000000006,0.06997899999999957
2010-11-26,2890.2870000000003,2894.421,2851.9570000000003,2871.698,143563927.8548,4441.563000000002,9472.26700000001,28.0,-1,0,13913.830000000013,0.019462639762019895,1.3913830000000007,0.043415999999999455
2010-11-29,2861.1490000000003,2878.827,2841.795,2866.3559999999998,133972620.547,4494.983000000002,9472.26700000001,28.0,-1,0,13967.250000000013,0.0038393454570020413,1.3967250000000007,0.0380739999999995
2010-11-30,2863.4120000000003,2881.16,2758.9240000000004,2820.1809999999996,173085021.719,4956.733000000004,9472.26700000001,28.0,-1,0,14429.000000000015,0.03305947842273893,1.4429000000000007,0.0
2010-12-01,2810.5429999999997,2834.199,2795.8109999999997,2823.449,104257887.0564,4924.053,9472.26700000001,28.0,-1,1,14396.32000000001,-0.0022648832212907033,1.4396320000000005,0.0032680000000002707
2010-12-02,2860.4640000000004,2870.8059999999996,2841.473,2843.607,132216371.80700001,3025.028999999999,11569.37100000001,35.0,1,0,14594.400000000009,0.01375907176278357,1.45944,0.0
2010-12-03,2846.725,2853.401,2822.743,2842.4309999999996,105926905.638,3013.2689999999952,11569.37100000001,35.0,1,0,14582.640000000005,-0.0008057885216250504,1.4582639999999996,0.00117600000000051
2010-12-06,2850.382,2871.407,2831.697,2857.178,110832357.331,3160.738999999998,11569.37100000001,35.0,1,0,14730.110000000008,0.010112709358525152,1.4730109999999998,0.0
2010-12-07,2843.7670000000003,2884.53,2809.11,2875.861,111266697.6839,3347.568999999998,11569.37100000001,35.0,1,0,14916.940000000008,0.01268354411474193,1.491694,0.0
2010-12-08,2868.7329999999997,2880.558,2843.94,2848.546,110227180.9463,3074.4189999999976,11569.37100000001,35.0,1,0,14643.790000000008,-0.018311396305140337,1.464379,0.027314999999999978
2010-12-09,2837.615,2854.7,2808.506,2810.949,108747831.204,2698.449,11569.37100000001,35.0,1,0,14267.82000000001,-0.025674364355129153,1.4267820000000004,0.06491199999999964
2010-12-10,2798.736,2850.422,2792.522,2841.04,98203063.221,2999.358999999999,11569.37100000001,35.0,1,0,14568.730000000009,0.021090117481156634,1.456873,0.03482099999999999
2010-12-13,2850.325,2923.7740000000003,2847.658,2922.954,159949594.345,3818.499000000001,11569.37100000001,35.0,1,0,15387.870000000012,0.05622590301282293,1.5387870000000006,0.0
2010-12-14,2928.3,2933.407,2912.42,2927.077,152967337.117,3859.7290000000016,11569.37100000001,35.0,1,0,15429.100000000011,0.0026793831764890808,1.5429100000000007,0.0
2010-12-15,2927.264,2939.05,2905.6490000000003,2911.414,143370183.685,3703.0990000000015,11569.37100000001,35.0,1,0,15272.470000000012,-0.010151596658262596,1.5272470000000007,0.015662999999999982
2010-12-16,2908.865,2921.275,2891.8579999999997,2898.138,109770051.796,3570.3389999999986,11569.37100000001,35.0,1,0,15139.710000000008,-0.008692765479323517,1.5139710000000002,0.028939000000000492
2010-12-17,2896.77,2898.812,2881.0040000000004,2893.74,93857086.844,3526.358999999997,11569.37100000001,35.0,1,0,15095.730000000007,-0.0029049433575677464,1.509573,0.033337000000000616
2010-12-20,2901.47,2911.5609999999997,2804.5559999999996,2852.9159999999997,146605402.0031,3118.1189999999965,11569.37100000001,35.0,1,0,14687.490000000007,-0.027043408963991822,1.468749,0.07416100000000059
2010-12-21,2857.5890000000004,2908.1659999999997,2846.633,2904.115,136465367.5253,3630.108999999997,11569.37100000001,35.0,1,0,15199.480000000007,0.034858917350752305,1.519948,0.022962000000000593
2010-12-22,2910.7309999999998,2917.199,2867.0490000000004,2877.9,126067397.506,3367.9590000000003,11569.37100000001,35.0,1,0,14937.33000000001,-0.017247300565545354,1.4937330000000006,0.049177000000000026
2010-12-23,2874.202,2893.711,2849.836,2855.22,109372940.6218,3141.1589999999974,11569.37100000001,35.0,1,-1,14710.530000000008,-0.015183436397267935,1.4710530000000004,0.07185700000000028
2010-12-24,2841.3459999999995,2853.486,2813.4959999999996,2835.157,95886756.271,3055.8499999999963,11851.810000000009,42.0,-1,0,14907.660000000005,0.013400604872835897,1.4907660000000003,0.05214400000000041
2010-12-27,2842.8070000000002,2876.8109999999997,2774.538,2781.402,123390148.345,3593.3999999999974,11851.810000000009,42.0,-1,0,15445.210000000006,0.03605864367714329,1.5445210000000005,0.0
2010-12-28,2768.031,2775.1490000000003,2730.407,2732.99,96990632.639,4077.52,11851.810000000009,42.0,-1,0,15929.330000000009,0.031344345593229406,1.5929330000000008,0.0
2010-12-29,2735.4759999999997,2753.025,2721.4790000000003,2751.527,76202882.885,3892.1499999999974,11851.810000000009,42.0,-1,0,15743.960000000006,-0.011637024281624053,1.5743960000000006,0.018537000000000248
2010-12-30,2751.973,2768.1259999999997,2724.5409999999997,2759.575,86056703.4424,3811.6699999999996,11851.810000000009,42.0,-1,0,15663.480000000009,-0.005111801605186872,1.5663480000000007,0.02658500000000008
2010-12-31,2759.1620000000003,2808.926,2758.131,2808.077,108441746.0,3326.6499999999955,11851.810000000009,42.0,-1,0,15178.460000000005,-0.030965021821460104,1.5178460000000003,0.07508700000000057
2011-01-04,2825.329,2855.3959999999997,2810.1079999999997,2852.6479999999997,145662396.301,2880.940000000001,11851.810000000009,42.0,-1,0,14732.75000000001,-0.029364639100409096,1.4732750000000008,0.11965800000000004
2011-01-05,2833.117,2850.493,2824.296,2838.593,135264799.913,3021.4899999999993,11851.810000000009,42.0,-1,0,14873.300000000008,0.00953997047394406,1.4873300000000007,0.10560300000000011
2011-01-06,2838.435,2853.875,2816.9509999999996,2824.197,113251589.8837,3165.4499999999966,11851.810000000009,42.0,-1,0,15017.260000000006,0.009679089374919903,1.5017260000000003,0.09120700000000048
2011-01-07,2820.665,2868.005,2807.87,2838.801,137163500.551,3019.4099999999985,11851.810000000009,42.0,-1,0,14871.220000000007,-0.009724809985310223,1.4871220000000003,0.10581100000000054
2011-01-10,2832.6220000000003,2847.3579999999997,2786.861,2791.809,110796771.365,3489.329999999996,11851.810000000009,42.0,-1,0,15341.140000000005,0.0315992904415372,1.534114,0.05881900000000084
2011-01-11,2783.4759999999997,2810.762,2770.3379999999997,2804.047,94484834.0248,3366.9499999999975,11851.810000000009,42.0,-1,0,15218.760000000006,-0.007977242890684688,1.5218760000000002,0.07105700000000059
2011-01-12,2811.785,2828.468,2788.13,2821.305,88093030.259,3194.3699999999994,11851.810000000009,42.0,-1,0,15046.180000000008,-0.01133995148093525,1.5046180000000005,0.08831500000000037
2011-01-13,2830.534,2837.526,2810.8740000000003,2827.7129999999997,87930916.312,3130.2900000000004,11851.810000000009,42.0,-1,0,14982.10000000001,-0.004258888302545727,1.4982100000000007,0.09472300000000011
2011-01-14,2817.048,2817.048,2780.438,2791.344,90644705.328,3493.9799999999973,11851.810000000009,42.0,-1,1,15345.790000000006,0.024274968128633168,1.5345790000000001,0.05835400000000068
2011-01-17,2772.45,2780.942,2698.781,2706.66,104849169.131,1944.503999999998,12550.946000000007,49.0,1,0,14495.450000000004,-0.05541194034324737,1.4495449999999999,0.14338800000000096
2011-01-18,2696.147,2715.406,2683.367,2708.9790000000003,67738468.875,1967.6940000000022,12550.946000000007,49.0,1,0,14518.64000000001,0.0015998123549116894,1.4518640000000003,0.14106900000000056
2011-01-19,2707.816,2759.6020000000003,2700.8109999999997,2758.097,89943624.641,2458.8740000000016,12550.946000000007,49.0,1,0,15009.820000000009,0.03383099243455301,1.500982,0.09195100000000078
2011-01-20,2752.7990000000004,2752.7990000000004,2676.1290000000004,2677.652,95850318.76799999,1654.424,12550.946000000007,49.0,1,0,14205.370000000006,-0.0535949131968273,1.4205369999999997,0.1723960000000011
2011-01-21,2668.677,2746.178,2667.2859999999996,2715.2940000000003,102843430.98,2030.8440000000028,12550.946000000007,49.0,1,0,14581.79000000001,0.026498429819146185,1.4581790000000001,0.1347540000000007
2011-01-24,2716.5240000000003,2736.1090000000004,2690.652,2695.72,96191099.722,1835.1039999999975,12550.946000000007,49.0,1,0,14386.050000000005,-0.013423592028139586,1.4386049999999995,0.15432800000000135
2011-01-25,2691.6929999999998,2701.0440000000003,2661.448,2677.4320000000002,75578247.32100001,1652.224000000002,12550.946000000007,49.0,1,0,14203.17000000001,-0.012712315055209422,1.4203169999999998,0.172616000000001
2011-01-26,2677.172,2710.738,2676.7690000000002,2708.8140000000003,67295416.0313,1966.0440000000026,12550.946000000007,49.0,1,0,14516.990000000009,0.022095067509577015,1.4516989999999996,0.1412340000000012
2011-01-27,2690.825,2753.0009999999997,2677.21,2749.15,115247052.00299999,2369.4040000000005,12550.946000000007,49.0,1,0,14920.350000000008,0.027785374240803185,1.4920349999999993,0.10089800000000149
2011-01-28,2741.3140000000003,2759.44,2733.2909999999997,2752.75,98480283.9585,2405.4039999999995,12550.946000000007,49.0,1,0,14956.350000000006,0.0024128120318891444,1.4956349999999992,0.09729800000000166
2011-01-31,2751.527,2790.921,2748.538,2790.6940000000004,106841488.912,2784.8440000000037,12550.946000000007,49.0,1,0,15335.790000000012,0.025369826194225675,1.5335789999999998,0.05935400000000102
2011-02-01,2795.071,2805.0490000000004,2785.296,2798.96,90093971.271,2867.504,12550.946000000007,49.0,1,0,15418.450000000008,0.005390005992517821,1.5418449999999992,0.05108800000000158
2011-02-09,2778.7009999999996,2804.208,2764.867,2774.065,104839248.014,2618.554,12550.946000000007,49.0,1,0,15169.500000000007,-0.016146240380842447,1.5169499999999991,0.07598300000000169
2011-02-10,2769.6459999999997,2819.063,2760.175,2818.163,117148637.0648,3059.5339999999997,12550.946000000007,49.0,1,0,15610.480000000007,0.029070173703813484,1.5610479999999989,0.03188500000000194
2011-02-11,2815.119,2835.4109999999996,2807.605,2827.328,127724538.6863,3151.1839999999993,12550.946000000007,49.0,1,0,15702.130000000006,0.005871055854784757,1.570212999999999,0.02272000000000185
2011-02-14,2828.571,2906.261,2828.571,2899.134,179800960.2775,3869.2439999999997,12550.946000000007,49.0,1,0,16420.190000000006,0.04573010158494406,1.6420189999999988,0.0
2011-02-15,2900.427,2934.467,2892.637,2899.237,187333867.98599997,3870.2740000000003,12550.946000000007,49.0,1,0,16421.22000000001,6.272765418691151e-05,1.6421219999999992,0.0
2011-02-16,2893.6820000000002,2924.188,2882.5490000000004,2923.8959999999997,160067647.859,4116.863999999997,12550.946000000007,49.0,1,0,16667.810000000005,0.01501654566469468,1.666780999999999,0.0
2011-02-17,2929.255,2939.284,2905.032,2926.9640000000004,169047618.0193,4147.5440000000035,12550.946000000007,49.0,1,0,16698.490000000013,0.0018406737297826936,1.669849,0.0
2011-02-18,2924.23,2924.23,2890.262,2899.792,142026766.6405,3875.8239999999987,12550.946000000007,49.0,1,0,16426.770000000004,-0.01627212999498806,1.642676999999999,0.027172000000000862
2011-02-21,2886.54,2932.82,2884.191,2932.2459999999996,146223076.32700002,4200.363999999996,12550.946000000007,49.0,1,0,16751.310000000005,0.019756775068987986,1.675130999999999,0.0
2011-02-22,2941.3179999999998,2944.413,2851.62,2855.5159999999996,191781551.912,3433.0639999999958,12550.946000000007,49.0,1,0,15984.010000000002,-0.04580537283352781,1.5984009999999989,0.07673000000000019
2011-02-23,2844.99,2868.4840000000004,2839.195,2862.634,137631214.9434,3504.2439999999997,12550.946000000007,49.0,1,0,16055.190000000006,0.004453200417167125,1.6055189999999993,0.06961199999999979
2011-02-24,2861.393,2881.5370000000003,2854.5640000000003,2878.603,137321708.1195,3663.934,12550.946000000007,49.0,1,-1,16214.880000000008,0.009946316424782387,1.6214879999999994,0.05364299999999966
2011-02-25,2876.777,2890.324,2848.65,2878.565,124246938.03,2878.983,13332.77700000001,56.0,-1,0,16211.76000000001,-0.0001924158550663524,1.6211759999999995,0.05395499999999953
2011-02-28,2880.17,2906.1690000000003,2861.817,2905.053,148337062.8678,2614.103000000002,13332.77700000001,56.0,-1,0,15946.880000000012,-0.01633875655696837,1.5946879999999997,0.08044299999999938
2011-03-01,2906.285,2931.58,2901.552,2918.92,172228926.4315,2475.433,13332.77700000001,56.0,-1,0,15808.21000000001,-0.008695744872978417,1.5808209999999994,0.09430999999999967
2011-03-02,2905.514,2924.9629999999997,2883.566,2913.808,165439298.1471,2526.553000000001,13332.77700000001,56.0,-1,0,15859.330000000009,0.0032337627093768084,1.5859329999999991,0.08919799999999989
2011-03-03,2918.7309999999998,2937.5570000000002,2900.761,2902.978,177696887.629,2634.853,13332.77700000001,56.0,-1,0,15967.630000000008,0.006828787849171292,1.5967629999999988,0.07836800000000022
2011-03-04,2902.19,2944.4590000000003,2898.0840000000003,2942.3059999999996,144491216.9643,2241.573000000005,13332.77700000001,56.0,-1,0,15574.350000000013,-0.02462982922324697,1.5574349999999995,0.11769599999999958
2011-03-07,2952.722,3000.429,2952.722,2996.211,207910763.343,1702.5230000000029,13332.77700000001,56.0,-1,0,15035.300000000012,-0.034611396302253405,1.5035299999999994,0.17160099999999967
2011-03-08,2996.7270000000003,3001.6240000000003,2976.6,2999.942,168656782.308,1665.2130000000006,13332.77700000001,56.0,-1,0,14997.990000000009,-0.0024814935518415737,1.499798999999999,0.17533200000000004
2011-03-09,3002.546,3012.0440000000003,2989.342,3002.1540000000005,165317764.1701,1643.0929999999962,13332.77700000001,56.0,-1,0,14975.870000000006,-0.0014748642984828697,1.4975869999999987,0.17754400000000037
2011-03-10,2995.768,2995.768,2954.367,2957.143,166466133.706,2093.2030000000004,13332.77700000001,56.0,-1,0,15425.98000000001,0.030055682908572523,1.542597999999999,0.132533
2011-03-11,2942.4190000000003,2966.98,2927.683,2933.796,152652657.6037,2326.6730000000025,13332.77700000001,56.0,-1,0,15659.450000000012,0.015134856910225647,1.5659449999999993,0.10918599999999978
2011-03-14,2923.982,2939.652,2914.458,2937.627,152525993.3518,2288.363000000001,13332.77700000001,56.0,-1,0,15621.14000000001,-0.0024464460756924433,1.5621139999999991,0.11301699999999992
2011-03-15,2927.9840000000004,2927.9840000000004,2850.945,2896.256,187646016.838,2702.073000000002,13332.77700000001,56.0,-1,1,16034.850000000011,0.026483982603062284,1.6034849999999992,0.07164599999999988
2011-03-16,2894.252,2934.018,2894.252,2930.804,165811913.7722,3241.736000000002,13135.094000000012,63.0,1,0,16376.830000000014,0.021327296482349656,1.6376829999999996,0.03744799999999948
